System Name,Instance Name,Entity Name,Attribute Name,Owner,Parent,Type,Description
ABS,LDM,Electronical Address,Address,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Electronical Address,Address Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Electronical Address,Address Type ID,,,,Address type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Electronical Address,Address Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Electronical Address,Address Kind ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Electronical Address,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Electronical Address,Address Medium ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Electronical Address,Address Medium,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Electronical Address,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Electronical Address,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Electronical Address,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Electronical Address,Address Kind Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Asset,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Asset,Asset Class Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Australian Tax Asset Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Australian Tax Asset Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Australian Tax Asset Sub Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Australian Tax Asset Sub Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Domicile ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Asset,Asset Domicile Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Taxable Australian Property (TAP) ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Taxable Australian Property (TAP) Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Tax Period Override ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Tax Period Override Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Captial Gain Tax Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Captial Gain Tax Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Franking Credit Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Franking Credit Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Franking Credit Holding Period ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Franking Credit Holding Period Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Tax of Financial Arrangement (TOFA) Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Tax of Financial Arrangement (TOFA) Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,TOFA Timing Method ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,TOFA Timing Method Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Investment Capital Gain Relevance ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Asset,Investment Capital Gain Relevance Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,WTax Form Relevant,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,WTax Form Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Group,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Cluster ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Clustr Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Class,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Class Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset MSC Sector ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset MSC Sector Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset MSC Group ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset MSC Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset MACC Type ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset MACC Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Standard Risk Measure ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Standard Risk Measure Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Period,,,varchar2(4000),Period expression (for generic assets) / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset ISIN,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Asset Class Group,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Asset,Asset Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Asset,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Asset,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Asset,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Collection,Collection ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Collection,APL Type,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Collection,Collection Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Collection,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Collection,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Collection,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Collection,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Container,Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Container,Container is Subject to Portfolio Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Container,Full Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,BPAY Biller Code,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Product,,,Logical Data Model Object,Corresponding Product / (ABS Field Type LDM Object)
ABS,LDM,Container,BP ID of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Container,BP Name of the Container,,,Logical Data Model Object,Name / (ABS Field Type LDM Object)
ABS,LDM,Container,Business Unit ID of the Container,,,Logical Data Model Object,Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Container,Sub Business Unit ID of the Container,,,Logical Data Model Object,Sub Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Container,Sub Business Unit Name of the Container,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Reference Currency of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Container,Rebalance Group,,,varchar2(2000),Rebalance Group / (ABS Field Type Avaloq Class)
ABS,LDM,Container,Rebalance Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Investment Policy Statement,,,Logical Data Model Object,Investment Policy Statement / (ABS Field Type LDM Object)
ABS,LDM,Container,IPS Container Type ID,,,,Container Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Container,IPS Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Valid From,,,date,Valid From / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Container,Container Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Container,Container Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Draw Down Strategy ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Container,Container External Holding Source ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Container,Container External Holding Source Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Container External Holding Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Container,Container External Holding Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Container is Subject to Investment Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Container,Container Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Container,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Container,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Container,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Shadow Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Shadow Container,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Container is Subject to Portfolio Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Shadow Container,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Shadow Container,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Container Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Full Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Shadow Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,BPAY Biller Code,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Product,,,Logical Data Model Object,Corresponding Product / (ABS Field Type LDM Object)
ABS,LDM,Shadow Container,BP ID of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Shadow Container,BP Name of the Container,,,Logical Data Model Object,Name / (ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Business Unit ID of the Container,,,Logical Data Model Object,Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Sub Business Unit ID of the Container,,,Logical Data Model Object,Sub Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Sub Business Unit Name of the Container,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Reference Currency of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Shadow Container,Rebalance Group,,,varchar2(2000),Rebalance Group / (ABS Field Type Avaloq Class)
ABS,LDM,Shadow Container,Rebalance Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Investment Policy Statement,,,Logical Data Model Object,Investment Policy Statement / (ABS Field Type LDM Object)
ABS,LDM,Shadow Container,IPS Container Type ID,,,,Container Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Shadow Container,IPS Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Valid From,,,date,Valid From / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Shadow Container,Container Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Shadow Container,Container Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Draw Down Strategy ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Shadow Container,Container External Holding Source ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Shadow Container,Container External Holding Source Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Container External Holding Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Shadow Container,Container External Holding Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Shadow Container,Container is Subject to Investment Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Shadow Container,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Client Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Client Container,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Client Container,Container is Subject to Portfolio Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Client Container,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Client Container,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Client Container,Container Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Full Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Client Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,BPAY Biller Code,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Product,,,Logical Data Model Object,Corresponding Product / (ABS Field Type LDM Object)
ABS,LDM,Client Container,BP ID of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Client Container,BP Name of the Container,,,Logical Data Model Object,Name / (ABS Field Type LDM Object)
ABS,LDM,Client Container,Business Unit ID of the Container,,,Logical Data Model Object,Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Client Container,Sub Business Unit ID of the Container,,,Logical Data Model Object,Sub Business Unit / (ABS Field Type LDM Object)
ABS,LDM,Client Container,Sub Business Unit Name of the Container,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Reference Currency of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Client Container,Rebalance Group,,,varchar2(2000),Rebalance Group / (ABS Field Type Avaloq Class)
ABS,LDM,Client Container,Rebalance Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Investment Policy Statement,,,Logical Data Model Object,Investment Policy Statement / (ABS Field Type LDM Object)
ABS,LDM,Client Container,IPS Container Type ID,,,,Container Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Client Container,IPS Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Valid From,,,date,Valid From / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Client Container,Container Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Client Container,Container Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Draw Down Strategy ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Client Container,Container External Holding Source ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Client Container,Container External Holding Source Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Container External Holding Status ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Client Container,Container External Holding Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Client Container,Container is Subject to Investment Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Client Container,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,FTP Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,FTP Container,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,FTP Container,Container is Subject to Portfolio Management Fee,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,FTP Container,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,FTP Container,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,FTP Container,Container Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Full Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Container Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,FTP Container,Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,BSB,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,BPAY Biller Code,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Product,,,Logical Data Model Object,Corresponding Product / (ABS Field Type LDM Object)
ABS,LDM,FTP Container,BP ID of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,FTP Container,BP Name of the Container,,,Logical Data Model Object,Name / (ABS Field Type LDM Object)
ABS,LDM,FTP Container,Business Unit ID of the Container,,,Logical Data Model Object,Business Unit / (ABS Field Type LDM Object)
ABS,LDM,FTP Container,Sub Business Unit ID of the Container,,,Logical Data Model Object,Sub Business Unit / (ABS Field Type LDM Object)
ABS,LDM,FTP Container,Sub Business Unit Name of the Container,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Reference Currency of the Container,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,FTP Container,Rebalance Group,,,varchar2(2000),Rebalance Group / (ABS Field Type Avaloq Class)
ABS,LDM,FTP Container,Rebalance Group Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,FTP Container,Investment Policy Statement,,,Logical Data Model Object,Investment Policy Statement / (ABS Field Type LDM Object)
ABS,LDM,FTP Container,IPS Container Type ID,,,,Container Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,FTP Container,IPS Container Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
